timestamp,d_raw,fill_raw,status_raw,bin_id,temperature_C,humidity_pct,d_temp_corrected,outlier_flag,spike_flag,d_cleaned,collection_flag,fill_corrected,fill_class,hour,dayofweek,day,month,fill_lag_1,fill_lag_3,fill_lag_6,fill_lag_12,fill_lag_36,fill_roll_mean_6,fill_roll_std_6,fill_roll_mean_12,fill_roll_std_12,fill_roll_mean_36,fill_roll_std_36,is_synthetic
2025-12-04 05:50:00,93.55,50.66,Active,B004,30.0,60.0,96.02632352941175,False,False,96.02632352941175,False,48.473676470588245,Medium,5,3,4,12,46.564441176470595,44.07011764705882,45.25055882352942,39.348352941176486,27.10255882352942,45.1821274509804,1.9991227336967647,44.53887254901962,2.223704705527568,37.329057189542496,6.37257667598016,False
2025-12-04 06:00:00,95.29,48.76,Active,B004,30.0,60.0,97.81238235294117,False,False,97.81238235294117,False,46.68761764705883,Medium,6,3,4,12,48.473676470588245,43.66979411764706,45.055529411764724,39.2765,28.005852941176485,45.45414215686276,2.0875334817709454,45.156465686274515,1.5591656872915283,37.84799509803922,6.352292078275732,False
2025-12-04 06:10:00,94.81,49.86,Active,B004,30.0,60.0,97.31967647058823,False,False,97.31967647058823,False,47.180323529411766,Medium,6,3,4,12,46.68761764705883,46.564441176470595,43.25920588235296,43.11550000000001,26.15820588235295,46.10766176470588,1.8648544073110593,45.49520098039216,1.5164112685010438,38.43194281045753,6.211675359937703,False
2025-12-04 06:20:00,91.48,52.66,Active,B004,30.0,60.0,93.9015294117647,False,False,93.9015294117647,False,50.5984705882353,Medium,6,3,4,12,47.180323529411766,48.473676470588245,44.07011764705882,45.137647058823546,30.069058823529417,47.195720588235304,2.293510655728805,45.95026960784315,2.1046485541821522,39.00220424836602,6.3625047065270595,False
2025-12-04 06:30:00,90.83,54.15,Active,B004,30.0,60.0,93.23432352941175,False,False,93.23432352941175,False,51.265676470588254,Medium,6,3,4,12,50.5984705882353,46.68761764705883,43.66979411764706,45.60982352941177,29.832970588235312,48.46170098039216,2.0404460751540947,46.42159068627452,2.5971474698099972,39.59755718954249,6.481642638950136,False
2025-12-04 06:40:00,90.85,53.87,Active,B004,30.0,60.0,93.25485294117645,False,False,93.25485294117645,False,51.144681549827816,Medium,6,3,4,12,51.265676470588254,47.180323529411766,46.564441176470595,44.983676470588236,27.37970588235295,49.24181862745099,2.0646344459250807,46.94337990196079,2.894019786003118,40.26048611111113,6.4164488698600355,True
2025-12-04 06:40:00,90.85,53.87,Active,B004,30.0,60.0,93.25485294117645,False,False,93.25485294117645,False,51.24514705882355,Medium,6,3,4,12,51.265676470588254,47.180323529411766,46.564441176470595,44.983676470588236,27.37970588235295,49.24181862745099,2.0646344459250807,46.94337990196079,2.894019786003118,40.26048611111113,6.4164488698600355,False
2025-12-04 06:50:00,91.64,52.82,Active,B004,30.0,60.0,94.06576470588234,False,False,94.06576470588234,False,50.71640470903502,Medium,6,3,4,12,51.24514705882355,50.5984705882353,48.473676470588245,45.25055882352942,31.126323529411774,49.568578431372565,2.073873684366693,47.37535294117649,3.0031812742431385,40.79681699346406,6.438046244231322,True
2025-12-04 06:50:00,91.64,52.82,Active,B004,30.0,60.0,94.06576470588234,False,False,94.06576470588234,False,50.434235294117656,Medium,6,3,4,12,51.24514705882355,50.5984705882353,48.473676470588245,45.25055882352942,31.126323529411774,49.568578431372565,2.073873684366693,47.37535294117649,3.0031812742431385,40.79681699346406,6.438046244231322,False
2025-12-04 07:00:00,89.89,54.57,Active,B004,30.0,60.0,92.26944117647058,False,False,92.26944117647058,False,52.230558823529414,Medium,7,3,4,12,50.434235294117656,51.265676470588254,46.68761764705883,45.055529411764724,29.01179411764707,50.49240196078432,1.7418533451498548,47.97327205882354,3.2066894727777364,41.44178267973857,6.386512041661856,False
2025-12-04 07:00:00,89.89,54.57,Active,B004,30.0,60.0,92.26944117647058,False,False,92.26944117647058,False,52.29763748816182,Medium,7,3,4,12,50.434235294117656,51.265676470588254,46.68761764705883,45.055529411764724,29.01179411764707,50.49240196078432,1.7418533451498548,47.97327205882354,3.2066894727777364,41.44178267973857,6.386512041661856,True
2025-12-04 07:10:00,93.08,52.21,Active,B004,30.0,60.0,95.54388235294117,False,False,95.54388235294117,False,48.95611764705883,Medium,7,3,4,12,52.230558823529414,51.24514705882355,47.180323529411766,43.25920588235296,30.643882352941194,50.788367647058834,1.0986352636223553,48.44801470588235,2.8468551977415957,41.95045588235295,6.229238424443622,False
2025-12-04 07:20:00,85.5,58.28,Active,B004,30.0,60.0,87.76323529411764,False,False,87.76323529411764,False,56.731724358631084,Medium,7,3,4,12,48.95611764705883,50.434235294117656,50.5984705882353,44.07011764705882,33.45641176470589,51.81141666666668,2.649625940004371,49.50356862745099,3.3752776938251423,42.59713235294118,6.523694579603034,True
2025-12-04 07:20:00,85.5,58.28,Active,B004,30.0,60.0,87.76323529411764,False,False,87.76323529411764,False,56.4808515276103,Medium,7,3,4,12,48.95611764705883,50.434235294117656,50.5984705882353,44.07011764705882,33.45641176470589,51.81141666666668,2.649625940004371,49.50356862745099,3.3752776938251423,42.59713235294118,6.523694579603034,True
2025-12-04 07:20:00,85.5,58.28,Active,B004,30.0,60.0,87.76323529411764,False,False,87.76323529411764,False,56.73676470588237,Medium,7,3,4,12,48.95611764705883,50.434235294117656,50.5984705882353,44.07011764705882,33.45641176470589,51.81141666666668,2.649625940004371,49.50356862745099,3.3752776938251423,42.59713235294118,6.523694579603034,False
2025-12-04 07:30:00,88.19,56.67,Active,B004,30.0,60.0,90.52444117647057,False,False,90.52444117647057,False,53.975558823529425,Medium,7,3,4,12,56.73676470588237,52.230558823529414,51.265676470588254,43.66979411764706,32.03988235294119,52.26306372549021,2.7663823534989325,50.36238235294118,3.051564929615751,43.20645669934642,6.533863008607335,False
2025-12-04 07:30:00,88.19,56.67,Active,B004,30.0,60.0,90.52444117647057,False,False,90.52444117647057,False,53.84706047688049,Medium,7,3,4,12,56.73676470588237,52.230558823529414,51.265676470588254,43.66979411764706,32.03988235294119,52.26306372549021,2.7663823534989325,50.36238235294118,3.051564929615751,43.20645669934642,6.533863008607335,True
2025-12-04 07:40:00,92.5,51.94,Active,B004,30.0,60.0,94.9485294117647,False,False,94.9485294117647,False,49.551470588235304,Medium,7,3,4,12,53.975558823529425,48.95611764705883,51.24514705882355,46.564441176470595,31.824323529411785,51.9807843137255,2.9699444315557204,50.611301470588245,2.827176968138711,43.6988774509804,6.315909241650211,False
2025-12-04 07:50:00,88.16,56.47,Active,B004,30.0,60.0,90.49364705882351,False,False,90.49364705882351,False,54.00635294117648,Medium,7,3,4,12,49.551470588235304,56.73676470588237,50.434235294117656,48.473676470588245,30.674676470588235,52.57613725490197,2.955919257344594,51.07235784313726,2.897150383711171,44.34697957516341,6.135768120336208,False
2025-12-04 08:00:00,85.63,58.02,Active,B004,30.0,60.0,87.89667647058822,False,False,87.89667647058822,False,56.60332352941179,Medium,8,3,4,12,54.00635294117648,53.975558823529425,52.230558823529414,46.68761764705883,34.45208823529413,53.30493137254904,3.3644985635773947,51.89866666666668,2.946499978830744,44.96229166666667,6.225172251219835,False
2025-12-04 08:10:00,90.64,54.32,Active,B004,30.0,60.0,93.03929411764705,False,False,93.03929411764705,False,51.460705882352954,Medium,8,3,4,12,56.60332352941179,49.551470588235304,48.95611764705883,47.180323529411766,36.0739117647059,53.72236274509805,2.8299380225199235,52.255365196078436,2.556679753381279,45.3897026143791,6.1248826001308165,False
2025-12-04 08:10:00,90.64,54.32,Active,B004,30.0,60.0,93.03929411764705,False,False,93.03929411764705,False,51.6454997091256,Medium,8,3,4,12,56.60332352941179,49.551470588235304,48.95611764705883,47.180323529411766,36.0739117647059,53.72236274509805,2.8299380225199235,52.255365196078436,2.556679753381279,45.3897026143791,6.1248826001308165,True
2025-12-04 08:20:00,87.05,57.6,Active,B004,30.0,60.0,89.35426470588234,False,False,89.35426470588234,False,55.14573529411766,Medium,8,3,4,12,51.460705882352954,54.00635294117648,56.73676470588237,50.5984705882353,35.42723529411765,53.457191176470594,2.55187070690472,52.63430392156864,2.6248554911716457,45.9374387254902,6.090098343851477,False
